"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 13 11:58:14 GMT 2023","Thu Apr 13 11:58:15 GMT 2023","1030","vizsgaremek_tests","test_conduit","TestConduit","","","test_registration1",""
"passed","Thu Apr 13 11:58:07 GMT 2023","Thu Apr 13 11:58:13 GMT 2023","5967","vizsgaremek_tests","test_conduit","TestConduit","","","test_registration",""
